symbol,timestamp,open,high,low,close,volume,raw_action,raw_pos,exec_pos,gate_status,p_enter_long,p_enter_short,p_exit_long,p_exit_short,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,p_pivot_long_source,p_pivot_short_source,p_tb_long_source,p_tb_short_source,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short
SPY,2026-02-02 19:00:00+00:00,696.475,696.76,696.39,696.72,30442.0,-1.0,-1,-1,hold_aligned,0.03115103952586651,0.9118754863739014,,0.2235182821750641,0.51345294713974,0.5143516659736633,0.06730372458696365,0.9774144887924194,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 19:10:00+00:00,696.73,696.875,696.64,696.72,27297.0,-1.0,-1,-1,hold_aligned,0.03493216261267662,0.8836355209350586,,0.14457690715789795,0.12052054703235626,0.8484809398651123,0.06629106402397156,0.9756986498832703,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 19:20:00+00:00,696.705,696.83,696.62,696.79,32476.0,-1.0,-1,-1,hold_aligned,0.04154529049992561,0.8664301037788391,,0.1274997740983963,0.6821414232254028,0.7082204818725586,0.06802479177713394,0.9767416715621948,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 19:30:00+00:00,696.785,696.79,696.245,696.285,33965.0,-1.0,-1,-1,hold_aligned,0.13510766625404358,0.7749185562133789,,0.13411913812160492,0.18599765002727509,0.1296553909778595,0.05953877791762352,0.9831162095069885,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 19:40:00+00:00,696.27,696.71,696.2,696.35,30920.0,-1.0,-1,-1,hold_aligned,0.09049966186285019,0.7626610994338989,,0.17333866655826569,0.2358715683221817,0.31288793683052063,0.056457944214344025,0.980130672454834,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 19:50:00+00:00,696.39,696.75,695.38,695.52,41184.0,-1.0,-1,-1,hold_aligned,0.20773237943649292,0.737021803855896,,0.10379683971405029,0.1326199620962143,0.2691827714443207,0.053734857589006424,0.9835658669471741,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 20:00:00+00:00,695.52,696.455,695.05,696.29,86258.0,-1.0,-1,-1,hold_aligned,0.11367485672235489,0.8334832787513733,,0.4640810191631317,0.830794632434845,0.19010095298290253,0.061958033591508865,0.9800026416778564,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 20:10:00+00:00,696.3,696.46,695.47,695.88,68461.0,-1.0,-1,-1,hold_aligned,0.172862246632576,0.7881346940994263,,0.22773045301437378,0.1794384866952896,0.135236456990242,0.05690222978591919,0.9829729795455933,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 20:20:00+00:00,695.91,696.23,695.72,695.81,69486.0,-1.0,-1,-1,hold_aligned,0.19285999238491058,0.7605934739112854,,0.16472624242305756,0.002912091091275215,0.024239180609583855,0.06119668111205101,0.983034074306488,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 20:30:00+00:00,695.78,695.95,695.38,695.47,65727.0,-1.0,-1,-1,hold_aligned,0.21825018525123596,0.7958800196647644,,0.12235411256551743,0.07812380790710449,0.12144001573324203,0.0550985112786293,0.9808316826820374,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 20:40:00+00:00,695.445,695.81,695.225,695.61,104974.0,-1.0,-1,-1,hold_aligned,0.17928655445575714,0.8277536630630493,,0.16770726442337036,0.5575845241546631,0.10911779850721359,0.054357293993234634,0.9766843318939209,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 20:50:00+00:00,695.59,695.74,695.08,695.39,252895.0,-1.0,-1,-1,hold_aligned,0.27636662125587463,0.823452353477478,,0.13634872436523438,0.48223915696144104,0.11315012723207474,0.05810290947556496,0.979548454284668,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-02 21:00:00+00:00,695.41,695.41,694.97,694.97,3614.0,-1.0,-1,-1,hold_aligned,0.5074045062065125,0.6422598361968994,,0.10341450572013855,0.050111547112464905,0.05511023849248886,0.0526493638753891,0.9838430881500244,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 14:30:00+00:00,696.225,696.945,695.42,695.72,39554.0,-1.0,-1,-1,hold_aligned,0.03687754273414612,0.9429811239242554,,0.36606571078300476,0.09928976744413376,0.7935813665390015,0.0555337518453598,0.9812057018280029,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 14:40:00+00:00,695.75,696.34,694.94,696.075,47358.0,-1.0,-1,-1,hold_aligned,0.03774527832865715,0.9479581713676453,,0.5651466846466064,0.9079548716545105,0.6955524682998657,0.04870867356657982,0.983037531375885,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 14:50:00+00:00,695.935,695.98,693.45,693.48,35566.0,-1.0,-1,-1,hold_aligned,0.0850524827837944,0.8168524503707886,,0.32405999302864075,0.08054991811513901,0.06933505833148956,0.040279414504766464,0.9929043650627136,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 15:00:00+00:00,693.405,693.68,692.07,692.92,59332.0,-1.0,-1,-1,hold_aligned,0.09936947375535965,0.8520916700363159,,0.38478004932403564,0.34553390741348267,0.01534475851804018,0.023173177614808083,0.9903914928436279,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 15:10:00+00:00,692.99,693.0,691.655,692.485,32151.0,-1.0,-1,-1,hold_aligned,0.06123572960495949,0.8864313364028931,,0.38019222021102905,0.3859201669692993,0.007868349552154541,0.021483508870005608,0.9924318790435791,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 15:20:00+00:00,692.43,692.89,690.8,692.09,32613.0,-1.0,-1,-1,hold_aligned,0.03911004215478897,0.9153670072555542,,0.5297752618789673,0.5657358169555664,0.060766469687223434,0.016055844724178314,0.9940180778503418,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 15:30:00+00:00,692.15,692.57,691.18,692.06,31351.0,-1.0,-1,-1,hold_aligned,0.03361300379037857,0.9181316494941711,,0.2557300627231598,0.0030420420225709677,0.01925310306251049,0.032155152410268784,0.99104905128479,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 15:40:00+00:00,692.04,692.71,690.95,692.7,28748.0,-1.0,-1,-1,hold_aligned,0.0161284226924181,0.9525159597396851,,0.39374759793281555,0.22985123097896576,0.11554502695798874,0.03427264094352722,0.9857727885246277,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 15:50:00+00:00,692.755,693.41,692.01,693.11,57682.0,-1.0,-1,-1,hold_aligned,0.013829614967107773,0.9489399194717407,,0.4598225951194763,0.10276143997907639,0.731063187122345,0.04989911615848541,0.9776278138160706,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 16:00:00+00:00,693.17,693.18,692.12,692.12,24327.0,-1.0,-1,-1,hold_aligned,0.033308446407318115,0.8528968095779419,,0.15039747953414917,0.003253980539739132,0.03581417351961136,0.044711634516716,0.980660617351532,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 16:10:00+00:00,692.175,692.635,691.715,691.84,18989.0,-1.0,-1,-1,hold_aligned,0.039556439965963364,0.8505311012268066,,0.1878965049982071,0.10276278108358383,0.2573310136795044,0.04003555327653885,0.9833390712738037,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 16:20:00+00:00,691.85,691.99,690.69,690.815,32920.0,-1.0,-1,-1,hold_aligned,0.04468774050474167,0.8468089699745178,,0.15358281135559082,0.04695657640695572,0.011737506836652756,0.037048161029815674,0.9881870150566101,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 16:30:00+00:00,690.82,691.425,690.42,690.88,34942.0,-1.0,-1,-1,hold_aligned,0.0359686017036438,0.8899669051170349,,0.34715887904167175,0.18894019722938538,0.015582887455821037,0.0356469489634037,0.9889657497406006,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 16:40:00+00:00,690.87,691.445,690.68,691.115,23884.0,-1.0,-1,-1,hold_aligned,0.016411997377872467,0.9307118058204651,,0.20576176047325134,0.05969830974936485,0.1132432296872139,0.032583244144916534,0.9873158931732178,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 16:50:00+00:00,691.085,691.1,690.325,690.61,38581.0,-1.0,-1,-1,hold_aligned,0.04034319519996643,0.879773736000061,,0.17391884326934814,0.4643386900424957,0.04677589610219002,0.03281977400183678,0.989221453666687,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 17:00:00+00:00,690.64,690.73,689.99,690.55,33915.0,-1.0,-1,-1,hold_aligned,0.02018899843096733,0.9040586352348328,,0.13302642107009888,0.442749947309494,0.06763923913240433,0.04455507919192314,0.9849542379379272,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 17:10:00+00:00,690.535,690.655,688.62,689.37,67415.0,-1.0,-1,-1,hold_aligned,0.05684006214141846,0.883528470993042,,0.27494868636131287,0.26118534803390503,0.05248813331127167,0.041723739355802536,0.9885743856430054,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 17:20:00+00:00,689.26,690.12,688.875,688.875,36149.0,-1.0,-1,-1,hold_aligned,0.04067797213792801,0.8891721963882446,,0.28779321908950806,0.00018652965081855655,0.02246113494038582,0.04349010810256004,0.9880897402763367,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 17:30:00+00:00,688.8,688.925,687.91,688.08,42730.0,-1.0,-1,-1,hold_aligned,0.02888500690460205,0.9051928520202637,,0.13980917632579803,0.07434259355068207,0.05342822149395943,0.03770485892891884,0.9893345236778259,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 17:40:00+00:00,688.06,688.3,687.43,688.09,58260.0,-1.0,-1,-1,hold_aligned,0.03484763205051422,0.9132676124572754,,0.22716981172561646,0.3604702949523926,0.009762348607182503,0.03506670519709587,0.9872481226921082,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 17:50:00+00:00,688.01,688.72,687.535,687.71,35495.0,-1.0,-1,-1,hold_aligned,0.04138414189219475,0.9134047627449036,,0.26660966873168945,0.012729310430586338,0.10241895169019699,0.0393235869705677,0.9861582517623901,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 18:00:00+00:00,687.745,688.55,687.39,688.01,33761.0,-1.0,-1,-1,hold_aligned,0.018632126972079277,0.9437084197998047,,0.2191302627325058,0.43973416090011597,0.15650704503059387,0.029077205806970596,0.9849120378494263,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 18:10:00+00:00,687.88,687.9,686.435,687.14,43867.0,-1.0,-1,-1,hold_aligned,0.06828644871711731,0.9185407161712646,,0.25815433263778687,0.23120151460170746,0.0357951745390892,0.02738869935274124,0.9884364604949951,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 18:20:00+00:00,687.08,687.3,686.255,686.395,39279.0,-1.0,-1,-1,hold_aligned,0.0668465718626976,0.9132921099662781,,0.2631553113460541,0.07566867768764496,0.009880942292511463,0.029946157708764076,0.9873226284980774,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 18:30:00+00:00,686.325,686.41,685.725,686.405,42068.0,-1.0,-1,-1,hold_aligned,0.04084677994251251,0.9244704842567444,,0.42324236035346985,0.28508731722831726,0.029230205342173576,0.027425533160567284,0.9872086644172668,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 18:40:00+00:00,686.355,686.355,685.42,685.75,44513.0,-1.0,-1,-1,hold_aligned,0.056978270411491394,0.9141042828559875,,0.2450108528137207,0.1711844652891159,0.035324182361364365,0.027910612523555756,0.9901525378227234,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 18:50:00+00:00,685.62,685.97,684.86,684.87,40017.0,-1.0,-1,-1,hold_aligned,0.0708816796541214,0.9164758324623108,,0.11649631708860397,0.010433475486934185,0.09223855286836624,0.02194998413324356,0.9898255467414856,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 19:00:00+00:00,684.83,685.16,684.035,684.26,59012.0,-1.0,-1,-1,hold_aligned,0.1802576333284378,0.9087740778923035,,0.39723631739616394,0.05423082038760185,0.009866868145763874,0.0209164060652256,0.9908972382545471,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 19:10:00+00:00,684.21,686.99,684.14,686.78,76509.0,0.0,0,-1,exit_pending,0.0183353740721941,0.9804450869560242,,0.8575699925422668,0.08175357431173325,0.4910125136375427,0.05084682255983353,0.975769579410553,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 19:20:00+00:00,686.79,687.19,685.73,686.16,48357.0,-1.0,-1,-1,pending_canceled_realign,0.030921360477805138,0.9300912022590637,,,0.010428031906485558,0.8497188687324524,0.046626657247543335,0.9746124148368835,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 19:30:00+00:00,686.26,686.79,685.83,686.345,27682.0,-1.0,-1,-1,hold_aligned,0.07350227236747742,0.8432683348655701,,0.4386954605579376,0.0026523531414568424,0.06331221014261246,0.053984083235263824,0.9663678407669067,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 19:40:00+00:00,686.28,686.71,685.545,685.56,34171.0,-1.0,-1,-1,hold_aligned,0.14440947771072388,0.7540757060050964,,0.2748299539089203,0.03386370837688446,0.30897513031959534,0.050819359719753265,0.9734246730804443,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 19:50:00+00:00,685.56,687.08,685.13,686.89,51754.0,-1.0,-1,-1,hold_aligned,0.08640553057193756,0.9245885610580444,,0.533279538154602,0.4445786476135254,0.4303308427333832,0.056685831397771835,0.9678705930709839,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 20:00:00+00:00,686.75,687.01,686.28,686.66,25200.0,-1.0,-1,-1,hold_aligned,0.10482685267925262,0.811732828617096,,0.43873196840286255,0.013354897499084473,0.0569593645632267,0.08109302073717117,0.9635525941848755,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 20:10:00+00:00,686.68,687.57,686.375,687.19,48323.0,-1.0,-1,-1,hold_aligned,0.13343165814876556,0.8102772831916809,,0.382248193025589,0.07824185490608215,0.743118166923523,0.07688698917627335,0.9610774517059326,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 20:20:00+00:00,687.245,687.78,686.75,687.58,48830.0,-1.0,-1,-1,hold_aligned,0.13147243857383728,0.8485515713691711,,0.43183574080467224,0.14299240708351135,0.7357519865036011,0.07818867266178131,0.952102541923523,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 20:30:00+00:00,687.58,689.18,687.58,689.04,96394.0,-1.0,-1,-1,hold_aligned,0.09912742674350739,0.9015153050422668,,0.4567514657974243,0.03863322362303734,0.7553579211235046,0.06626669317483902,0.9364707469940186,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 20:40:00+00:00,689.06,689.06,688.22,688.74,49534.0,-1.0,-1,-1,hold_aligned,0.19072286784648895,0.8313354849815369,,0.3030620515346527,0.004396250005811453,0.027030423283576965,0.05987930670380592,0.946825385093689,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-03 20:50:00+00:00,688.92,689.74,688.84,689.435,200036.0,-1.0,-1,-1,hold_aligned,0.12826469540596008,0.8738109469413757,,0.3361217975616455,0.04417075961828232,0.8014673590660095,0.06171394884586334,0.9392168521881104,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 14:30:00+00:00,690.29,691.045,689.025,690.585,47643.0,-1.0,-1,-1,hold_aligned,0.014538134448230267,0.9637248516082764,,0.5397292375564575,0.2080097496509552,0.8317188024520874,0.0661177709698677,0.8915760517120361,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 14:40:00+00:00,690.57,691.4,689.91,691.03,50336.0,-1.0,-1,-1,hold_aligned,0.01507850456982851,0.9605119228363037,,0.4024731516838074,0.058711472898721695,0.7978443503379822,0.058905474841594696,0.8935903310775757,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 14:50:00+00:00,691.05,691.12,687.85,688.1,49995.0,-1.0,-1,-1,hold_aligned,0.03960761800408363,0.8929990530014038,,0.20415298640727997,0.049631211906671524,0.24909059703350067,0.029629409313201904,0.9566603302955627,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 15:00:00+00:00,687.97,689.175,686.54,688.96,56360.0,-1.0,-1,-1,hold_aligned,0.0361601784825325,0.9311843514442444,,0.442926824092865,0.5621355175971985,0.015451679937541485,0.0210680291056633,0.9734622836112976,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 15:10:00+00:00,688.985,689.54,688.37,688.68,31081.0,-1.0,-1,-1,hold_aligned,0.016938161104917526,0.9489532113075256,,0.1949198693037033,0.1075238585472107,0.21671277284622192,0.02091524377465248,0.9741593599319458,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 15:20:00+00:00,688.69,690.77,688.69,689.89,43470.0,-1.0,-1,-1,hold_aligned,0.009753406047821045,0.9688675403594971,,0.3748670220375061,0.027084387838840485,0.7831548452377319,0.03131890296936035,0.9547620415687561,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 15:30:00+00:00,689.865,690.05,687.37,688.91,50292.0,-1.0,-1,-1,hold_aligned,0.017433039844036102,0.9325858950614929,,0.18743452429771423,0.10490014404058456,0.1388375461101532,0.024053120985627174,0.9640441536903381,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 15:40:00+00:00,688.72,690.255,688.49,688.69,21112.0,-1.0,-1,-1,hold_aligned,0.02229326218366623,0.9236573576927185,,0.15654653310775757,0.0542110875248909,0.24560599029064178,0.020957205444574356,0.9634637236595154,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 15:50:00+00:00,688.7,689.3,688.25,688.59,44581.0,-1.0,-1,-1,hold_aligned,0.010779227130115032,0.9422674775123596,,0.10329867899417877,0.07489348948001862,0.29362183809280396,0.019194498658180237,0.9743143916130066,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 16:00:00+00:00,688.53,688.895,686.61,686.81,37924.0,-1.0,-1,-1,hold_aligned,0.022512463852763176,0.9363940358161926,,0.13788950443267822,0.04054975509643555,0.11204571276903152,0.018450340256094933,0.9912882447242737,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 16:10:00+00:00,686.82,688.34,686.585,686.805,28802.0,-1.0,-1,-1,hold_aligned,0.014726517722010612,0.9493522047996521,,0.13751928508281708,0.028669357299804688,0.121403768658638,0.022416871041059494,0.9894201755523682,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 16:20:00+00:00,686.8,688.4,686.43,688.4,20558.0,-1.0,-1,-1,hold_aligned,0.010355663485825062,0.9667660593986511,,0.298182874917984,0.7485557198524475,0.09158340841531754,0.0478491485118866,0.9806077480316162,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 16:30:00+00:00,688.34,688.48,686.76,686.8,15613.0,-1.0,-1,-1,hold_aligned,0.029606061056256294,0.895687997341156,,0.10571619868278503,0.008858585730195045,0.09643438458442688,0.03609475493431091,0.9907427430152893,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 16:40:00+00:00,686.77,686.85,684.52,684.815,46054.0,-1.0,-1,-1,hold_aligned,0.05677974596619606,0.8821732997894287,,0.1993897557258606,0.06600694358348846,0.05787734314799309,0.022426659241318703,0.9927130341529846,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 16:50:00+00:00,684.84,686.735,684.39,686.59,32156.0,-1.0,-1,-1,hold_aligned,0.015347308479249477,0.96617591381073,,0.3524090349674225,0.464342325925827,0.06624281406402588,0.040926046669483185,0.9877075552940369,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 17:00:00+00:00,686.51,687.07,686.275,686.67,19141.0,-1.0,-1,-1,hold_aligned,0.012261558324098587,0.9304400086402893,,0.21934175491333008,0.02520686388015747,0.6521438360214233,0.06815392524003983,0.981063187122345,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 17:10:00+00:00,686.445,686.92,685.75,685.75,13441.0,-1.0,-1,-1,hold_aligned,0.04428381472826004,0.8268334865570068,,0.10658887773752213,0.006936798337846994,0.2815104126930237,0.05893024429678917,0.9872304797172546,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 17:20:00+00:00,685.7,686.015,683.34,683.65,43522.0,-1.0,-1,-1,hold_aligned,0.07102171331644058,0.8568397760391235,,0.16863325238227844,0.07736273854970932,0.013564190827310085,0.029579443857073784,0.9939832091331482,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 17:30:00+00:00,683.38,684.71,682.485,682.5,67959.0,-1.0,-1,-1,hold_aligned,0.06144508719444275,0.8961650729179382,,0.23894794285297394,0.005906690843403339,0.014403866603970528,0.021837593987584114,0.9938520193099976,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 17:40:00+00:00,682.41,683.265,682.06,682.35,39055.0,-1.0,-1,-1,hold_aligned,0.041104260832071304,0.9165942072868347,,0.1744539737701416,0.07839402556419373,0.09963446110486984,0.018807854503393173,0.9931788444519043,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 17:50:00+00:00,682.31,683.815,681.78,683.585,33929.0,0.0,0,-1,exit_pending,0.01892327331006527,0.9573350548744202,,0.9262362718582153,0.7072312831878662,0.08603018522262573,0.04017620533704758,0.9859821796417236,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 18:00:00+00:00,683.63,683.94,682.375,682.44,24738.0,-1.0,-1,-1,pending_canceled_realign,0.031765177845954895,0.8986768126487732,,,0.007264462299644947,0.20364080369472504,0.042631298303604126,0.9856512546539307,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 18:10:00+00:00,682.385,683.14,682.365,682.49,43093.0,-1.0,-1,-1,hold_aligned,0.04068455100059509,0.9092869162559509,,0.1599227339029312,0.00410504313185811,0.36034369468688965,0.04152875393629074,0.9806348085403442,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 18:20:00+00:00,682.64,684.955,682.42,684.815,50477.0,-1.0,-1,-1,hold_aligned,0.01736840419471264,0.9554498791694641,,0.4118442237377167,0.04158655181527138,0.5249005556106567,0.08306878805160522,0.9709487557411194,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 18:30:00+00:00,684.82,684.86,683.16,683.99,45220.0,-1.0,-1,-1,hold_aligned,0.043625976890325546,0.8496167659759521,,0.27567148208618164,0.008649107068777084,0.023216374218463898,0.04987559840083122,0.9708766341209412,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 18:40:00+00:00,683.98,685.01,683.74,683.865,31689.0,-1.0,-1,-1,hold_aligned,0.05137396976351738,0.7465582489967346,,0.1932029128074646,0.026589348912239075,0.5926594138145447,0.058758724480867386,0.9655770659446716,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 18:50:00+00:00,683.785,685.51,683.16,684.63,35052.0,-1.0,-1,-1,hold_aligned,0.019384384155273438,0.8884527087211609,,0.35106703639030457,0.2023690789937973,0.5545058846473694,0.05404839292168617,0.9566032886505127,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 19:00:00+00:00,684.63,684.87,683.42,684.34,43817.0,-1.0,-1,-1,hold_aligned,0.06079169362783432,0.8477752208709717,,0.22206903994083405,0.01758917234838009,0.025189990177750587,0.04287678748369217,0.9754903316497803,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 19:10:00+00:00,684.425,685.27,684.16,684.79,24179.0,-1.0,-1,-1,hold_aligned,0.03087514452636242,0.9032138586044312,,0.23248906433582306,0.14609478414058685,0.7310692667961121,0.04842720180749893,0.962011456489563,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 19:20:00+00:00,684.77,685.38,684.22,685.285,32493.0,-1.0,-1,-1,hold_aligned,0.024089209735393524,0.912208080291748,,0.3422448933124542,0.18029345571994781,0.42388859391212463,0.0455462820827961,0.964571475982666,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 19:30:00+00:00,685.39,686.42,685.35,686.03,42529.0,-1.0,-1,-1,hold_aligned,0.025280453264713287,0.9262126684188843,,0.24306249618530273,0.01609068550169468,0.8690552711486816,0.046398624777793884,0.9524853229522705,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 19:40:00+00:00,686.08,688.32,685.99,687.29,60321.0,-1.0,-1,-1,hold_aligned,0.03459370881319046,0.9338607788085938,,0.2637714743614197,0.009397853165864944,0.8944320678710938,0.06216854602098465,0.9234024286270142,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 19:50:00+00:00,687.33,688.405,687.12,688.215,61693.0,-1.0,-1,-1,hold_aligned,0.03547411784529686,0.9090893268585205,,0.4149435758590698,0.014245742931962013,0.7336109280586243,0.05818941071629524,0.9338577389717102,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 20:00:00+00:00,688.24,688.45,687.435,687.95,40165.0,-1.0,-1,-1,hold_aligned,0.04820048809051514,0.8211678266525269,,0.14873644709587097,0.10654782503843307,0.4642854928970337,0.06588765233755112,0.9194799661636353,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 20:10:00+00:00,688.03,688.08,686.745,687.41,83886.0,-1.0,-1,-1,hold_aligned,0.14065726101398468,0.7716221213340759,,0.16362693905830383,0.32914215326309204,0.13597992062568665,0.04911860451102257,0.9434750080108643,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2026-02-04 20:20:00+00:00,687.44,688.16,687.105,687.52,44470.0,-1.0,-1,-1,hold_aligned,0.08184055984020233,0.8163280487060547,,0.1761045604944229,0.2472950518131256,0.27949970960617065,0.04388994351029396,0.9285378456115723,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
