symbol,timestamp,open,high,low,close,volume,raw_action,raw_pos,exec_pos,gate_status,p_enter_long,p_enter_short,p_exit_long,p_exit_short,p_pivot_long,p_pivot_short,p_tb_long,p_tb_short,p_pivot_long_source,p_pivot_short_source,p_tb_long_source,p_tb_short_source,thr_enter_long,thr_enter_short,thr_exit_long,thr_exit_short
SPY,2025-03-24 15:20:00+00:00,573.94,573.94,573.49,573.72,12019.0,1.0,1,1,hold_aligned,0.14687417447566986,0.5457577705383301,0.48731350898742676,,0.0021901880390942097,0.4637230932712555,0.16188691556453705,0.3672703802585602,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 15:30:00+00:00,573.7,573.8,573.265,573.3,7984.0,1.0,1,1,hold_aligned,0.36230361461639404,0.16625112295150757,0.5141745209693909,,0.05422673746943474,0.46109798550605774,0.4105776846408844,0.07357684522867203,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 15:40:00+00:00,573.28,573.54,573.15,573.255,18853.0,1.0,1,1,hold_aligned,0.5554410815238953,0.11069030314683914,0.37956205010414124,,0.15238302946090698,0.3186905086040497,0.5337140560150146,0.056378018110990524,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 15:50:00+00:00,573.335,573.9,573.33,573.805,20404.0,1.0,1,1,hold_aligned,0.05401306971907616,0.632448673248291,0.17524532973766327,,0.004620695486664772,0.5260929465293884,0.06871362030506134,0.4367842376232147,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 16:00:00+00:00,573.83,574.39,573.81,574.23,11206.0,1.0,1,1,hold_aligned,0.035254355520009995,0.8584113717079163,0.22202488780021667,,9.756075451150537e-05,0.7971425652503967,0.047181498259305954,0.7026234269142151,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 16:10:00+00:00,574.28,574.3,573.835,573.835,12839.0,1.0,1,1,hold_aligned,0.05481187254190445,0.737004816532135,0.4960237145423889,,3.335146902827546e-05,0.04110512509942055,0.05952480435371399,0.7296478152275085,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 16:20:00+00:00,573.79,574.17,573.25,573.26,19216.0,1.0,1,1,hold_aligned,0.3147300183773041,0.241069957613945,0.5285807847976685,,0.016493937000632286,0.15556201338768005,0.2899113893508911,0.3752470016479492,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 16:30:00+00:00,573.27,573.54,573.03,573.155,26684.0,1.0,1,1,hold_aligned,0.2984789311885834,0.1962870955467224,0.3367733061313629,,0.09058944880962372,0.012565143406391144,0.25342780351638794,0.3762718737125397,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 16:40:00+00:00,573.19,573.55,572.81,573.51,15611.0,1.0,1,1,hold_aligned,0.037317901849746704,0.7665933966636658,0.3149753510951996,,0.3315126299858093,0.04598582535982132,0.03030325472354889,0.8328478336334229,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 16:50:00+00:00,573.42,573.46,573.005,573.13,12873.0,1.0,1,1,hold_aligned,0.06774603575468063,0.4985761046409607,0.40049833059310913,,0.0010099211940541863,0.018376771360635757,0.1433458775281906,0.5652950406074524,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 17:00:00+00:00,573.05,573.18,572.76,572.815,15972.0,1.0,1,1,hold_aligned,0.3523041307926178,0.16163495182991028,0.3899211585521698,,0.12815126776695251,0.27988308668136597,0.6699510812759399,0.123499795794487,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 17:10:00+00:00,572.76,572.895,572.52,572.7,14012.0,1.0,1,1,hold_aligned,0.6904608607292175,0.11331986635923386,0.169222891330719,,0.5188284516334534,0.017216430976986885,0.7691468596458435,0.07686863094568253,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 17:20:00+00:00,572.66,573.03,572.46,573.03,10982.0,1.0,1,1,hold_aligned,0.47470521926879883,0.0904899463057518,0.09275538474321365,,0.746178150177002,0.053901441395282745,0.5254766345024109,0.07404160499572754,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 17:30:00+00:00,573.12,573.375,573.05,573.315,18013.0,1.0,1,1,hold_aligned,0.16619890928268433,0.30326592922210693,0.08530797809362411,,3.944013951695524e-05,0.5511338114738464,0.16447308659553528,0.3458366096019745,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 17:40:00+00:00,573.345,573.345,572.89,573.1,7771.0,1.0,1,1,hold_aligned,0.41905418038368225,0.07713589072227478,0.23570312559604645,,0.00048585463082417846,0.4257926046848297,0.718750536441803,0.07601289451122284,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 17:50:00+00:00,573.155,573.295,572.8,573.05,9728.0,1.0,1,1,hold_aligned,0.745486319065094,0.034621771425008774,0.15187934041023254,,0.02765493094921112,0.18478523194789886,0.8610177040100098,0.04524148628115654,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 18:00:00+00:00,573.07,573.125,572.105,572.57,15657.0,1.0,1,1,hold_aligned,0.9365155696868896,0.02225385792553425,0.19877983629703522,,0.7788621783256531,0.03184295445680618,0.9689643383026123,0.04067135602235794,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 18:10:00+00:00,572.51,572.62,572.35,572.45,5785.0,1.0,1,1,hold_aligned,0.9324531555175781,0.022772446274757385,0.11961598694324493,,0.0011445399140939116,0.004971511662006378,0.9819120168685913,0.03338516131043434,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 18:20:00+00:00,572.37,572.51,572.11,572.405,21963.0,1.0,1,1,hold_aligned,0.9544183611869812,0.010976098477840424,0.08205896615982056,,0.16959677636623383,0.03975749760866165,0.9829550385475159,0.03202982619404793,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 18:30:00+00:00,572.345,573.15,572.105,572.95,26866.0,1.0,1,1,hold_aligned,0.9222869873046875,0.027437999844551086,0.09332135319709778,,0.8432637453079224,0.23968753218650818,0.9797435998916626,0.05115021392703056,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 18:40:00+00:00,572.89,573.49,572.66,573.23,22870.0,1.0,1,1,hold_aligned,0.8936028480529785,0.07367109507322311,0.13486063480377197,,0.0005369300488382578,0.6534327864646912,0.9752122163772583,0.04323037713766098,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 18:50:00+00:00,573.32,573.66,573.28,573.63,16054.0,1.0,1,1,hold_aligned,0.793581485748291,0.19252344965934753,0.13465097546577454,,7.627783361385809e-06,0.410447359085083,0.9441406726837158,0.07605895400047302,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 19:00:00+00:00,573.51,574.11,573.5,573.89,18176.0,1.0,1,1,hold_aligned,0.7503253817558289,0.2099042385816574,0.12727709114551544,,2.866047725547105e-05,0.6962128281593323,0.8641819357872009,0.09947986900806427,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 19:10:00+00:00,573.815,574.09,573.73,574.05,20726.0,1.0,1,1,hold_aligned,0.7461901903152466,0.20407918095588684,0.19334781169891357,,1.09994316517259e-05,0.0167533028870821,0.8690134882926941,0.08507011085748672,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 19:20:00+00:00,573.99,574.205,573.86,573.94,18400.0,1.0,1,1,hold_aligned,0.7494508624076843,0.16445009410381317,0.1456981748342514,,0.0002930770569946617,0.7430817484855652,0.9583150744438171,0.06466587632894516,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 19:30:00+00:00,573.96,574.14,573.86,574.07,24434.0,1.0,1,1,hold_aligned,0.7305900454521179,0.1538057029247284,0.14159910380840302,,0.0022500043269246817,0.5280898809432983,0.9661729335784912,0.04381562024354935,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 19:40:00+00:00,574.09,574.8,574.01,574.655,55259.0,1.0,1,1,hold_aligned,0.7875763773918152,0.1873987317085266,0.2598941922187805,,0.00925412680953741,0.6603283286094666,0.8663758635520935,0.10388411581516266,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
SPY,2025-03-24 19:50:00+00:00,574.67,575.125,574.02,574.02,165437.0,0.0,0,1,exit_pending,0.9080927968025208,0.09043584764003754,0.7685654163360596,,0.06570077687501907,0.9142415523529053,0.9720730185508728,0.04274749010801315,xgb,xgb,xgb,xgb,0.5,0.5,0.65,0.65
