date,mode,strategy_return,gross_return,turnover,n_active_themes,active_themes
2025-02-14,regime,0.015439718882487555,0.015439718882487555,0.0,6,ai_apps|china_internet|consumer_internet|cybersecurity|gold|travel
2025-02-18,regime,0.003192702420114324,0.003192702420114324,0.0,6,ai_apps|china_internet|consumer_internet|cybersecurity|gold|travel
2025-02-19,regime,-0.008993834936513454,-0.008827168269846787,0.33333333333333354,5,china_internet|consumer_internet|cybersecurity|gold|travel
2025-02-20,regime,-0.001305858808313901,-0.001305858808313901,0.0,5,china_internet|consumer_internet|cybersecurity|gold|travel
2025-02-21,regime,-0.02189976175714509,-0.021614047471430805,0.5714285714285717,7,china_internet|consumer_internet|consumer_staples|cybersecurity|gold|retail|travel
2025-02-24,regime,-0.021204878850429196,-0.02091916456471491,0.5714285714285714,7,biotech|china_internet|consumer_internet|consumer_staples|gold|pharma|retail
2025-02-25,regime,-0.004076437200321503,-0.003951437200321503,0.24999999999999983,8,biotech|china_internet|consumer_internet|consumer_staples|gold|insurance|pharma|retail
2025-02-26,regime,-0.0038393693462738195,-0.0038393693462738195,0.0,8,biotech|china_internet|consumer_internet|consumer_staples|gold|insurance|pharma|retail
2025-02-27,regime,-0.00457677038448784,-0.00445177038448784,0.24999999999999983,7,biotech|china_internet|consumer_staples|gold|insurance|pharma|retail
2025-02-28,regime,-0.0004087079278934162,-0.00018648570567119407,0.4444444444444443,9,biotech|china_internet|consumer|consumer_staples|gold|insurance|pharma|restaurants|retail
2025-03-03,regime,-0.00706217969223803,-0.00706217969223803,0.0,9,biotech|china_internet|consumer|consumer_staples|gold|insurance|pharma|restaurants|retail
