theme,start,end,days,peak_return,avg_return
biotech,2018-01-22,2018-01-22,1,0.04043996894714881,0.04043996894714881
managed_care,2018-01-22,2018-01-22,1,0.005433755602070108,0.005433755602070108
managed_care_insurance,2018-01-22,2018-01-22,1,0.004064566354880321,0.004064566354880321
creative_software,2018-01-23,2018-01-23,1,0.01153282886964807,0.01153282886964807
storage,2018-01-23,2018-01-23,1,0.015633321182079447,0.015633321182079447
gold_silver_miners,2018-01-24,2018-01-24,1,0.025755698318061133,0.025755698318061133
insurance,2018-01-24,2018-01-24,1,0.002907677927765362,0.002907677927765362
mega_banks,2018-01-24,2018-01-24,1,0.012240229613621065,0.012240229613621065
ai_apps_agents,2018-01-25,2018-01-25,1,0.006394536128208106,0.006394536128208106
fintech_payments,2018-01-25,2018-01-25,1,0.005721513608340079,0.005721513608340079
mega_cap_platforms,2018-01-25,2018-01-26,2,0.01587775116123095,0.008354241840857247
data_centers,2018-01-26,2018-01-30,3,0.01896212806338928,0.006186179938187775
datacenter_reits_towers,2018-01-26,2018-01-26,1,0.010627138479026707,0.010627138479026707
biotech,2018-01-29,2018-01-29,1,0.022626315514786277,0.022626315514786277
defense,2018-01-29,2018-02-01,4,0.006569048202538545,0.002236511836030984
drones_autonomy,2018-01-30,2018-01-30,1,0.011435146190425516,0.011435146190425516
datacenter_reits_towers,2018-01-31,2018-01-31,1,0.021600800315893287,0.021600800315893287
real_estate_reits,2018-01-31,2018-02-02,3,0.0212816799068511,-0.0018846358968397862
utilities_yield,2018-01-31,2018-01-31,1,0.007242207357571195,0.007242207357571195
datacenter_infra,2018-02-01,2018-02-01,1,0.00938677012951267,0.00938677012951267
networking_optical,2018-02-01,2018-02-08,6,0.05022790823283375,-0.004981922728708936
apparel_beauty_lifestyle,2018-02-02,2018-02-09,6,0.016934748182831923,-0.003978747369459221
gold,2018-02-05,2018-02-05,1,-0.008511936298976,-0.008511936298976
quantum_computing,2018-02-05,2018-02-05,1,0.1948092448319337,0.1948092448319337
airlines_travel,2018-02-06,2018-02-06,1,0.02706391469143634,0.02706391469143634
cybersecurity,2018-02-06,2018-02-13,6,0.022526454837366497,0.007440903394067148
ai_apps,2018-02-07,2018-02-07,1,0.4758178791409795,0.4758178791409795
banks_brokers_exchanges,2018-02-07,2018-02-07,1,0.0005386925817160668,0.0005386925817160668
medtech_devices,2018-02-08,2018-02-08,1,-0.018599184373715234,-0.018599184373715234
pharma_largecap,2018-02-08,2018-02-08,1,-0.02688567101246321,-0.02688567101246321
copper,2018-02-09,2018-02-09,1,0.025460144838005887,0.025460144838005887
networking,2018-02-12,2018-02-13,2,0.026995009943470483,0.018277341449019685
renewables_storage,2018-02-12,2018-02-12,1,0.05425341554916023,0.05425341554916023
solar,2018-02-12,2018-02-16,5,0.09288849812820948,0.04638923655832227
defense,2018-02-13,2018-02-13,1,0.008122699530206992,0.008122699530206992
copper_metals,2018-02-14,2018-02-16,3,0.055194325026904176,0.017620794517955247
gold_silver_miners,2018-02-14,2018-02-14,1,0.05870104078449692,0.05870104078449692
silver,2018-02-14,2018-02-14,1,0.03718464805750992,0.03718464805750992
business_apps,2018-02-15,2018-02-15,1,0.02754877669506141,0.02754877669506141
mega_cap_platforms,2018-02-15,2018-02-15,1,0.023987685354467173,0.023987685354467173
workflow_software,2018-02-16,2018-02-16,1,0.010853068363394669,0.010853068363394669
business_apps,2018-02-20,2018-02-20,1,0.009096353029157376,0.009096353029157376
dev_tools,2018-02-20,2018-02-20,1,0.01537328126840437,0.01537328126840437
vertical_software,2018-02-20,2018-02-20,1,0.00977272121828023,0.00977272121828023
renewables_storage,2018-02-21,2018-02-21,1,0.02310963936217335,0.02310963936217335
restaurants_food,2018-02-21,2018-02-21,1,0.019897350926520545,0.019897350926520545
solar,2018-02-21,2018-02-21,1,0.022396299971134292,0.022396299971134292
medtech_devices,2018-02-22,2018-02-22,1,0.0015070056085525235,0.0015070056085525235
mega_cap_platforms,2018-02-22,2018-02-22,1,0.0014072571150901677,0.0014072571150901677
robotics,2018-02-22,2018-02-22,1,0.0272067329982027,0.0272067329982027
cybersecurity,2018-02-23,2018-02-28,4,0.02327024145487816,0.006566740472942402
oil_services,2018-02-23,2018-02-23,1,0.032952553639991465,0.032952553639991465
utilities_yield,2018-02-23,2018-02-23,1,0.024497374715246403,0.024497374715246403
semis,2018-02-26,2018-02-26,1,0.02395559219942298,0.02395559219942298
storage,2018-02-26,2018-03-01,4,0.0202212018003349,0.0047272778573525355
transport_logistics,2018-02-26,2018-03-01,4,0.016793189742816694,-0.002472222946530476
biotech_innovation,2018-02-27,2018-02-27,1,-0.01178188267061162,-0.01178188267061162
healthcare,2018-02-28,2018-02-28,1,0.0124660556343804,0.0124660556343804
memory_storage,2018-03-01,2018-03-01,1,-0.008879341331444,-0.008879341331444
biotech,2018-03-02,2018-03-02,1,0.03195962944222375,0.03195962944222375
semis_compute,2018-03-02,2018-03-02,1,0.014832673004894919,0.014832673004894919
solar,2018-03-02,2018-03-06,3,0.03210641730617064,0.030203455092822278
business_apps,2018-03-05,2018-03-05,1,0.017749943650849125,0.017749943650849125
cloud,2018-03-05,2018-03-07,3,0.051052664962953465,0.01493726574274364
utilities_yield,2018-03-05,2018-03-05,1,0.019612804299425492,0.019612804299425492
drones_autonomy,2018-03-06,2018-03-06,1,0.014740382950862685,0.014740382950862685
memory,2018-03-06,2018-03-06,1,0.04266147127946809,0.04266147127946809
dev_tools,2018-03-07,2018-03-07,1,0.03550758877526128,0.03550758877526128
workflow_software,2018-03-07,2018-03-07,1,0.01205419659474155,0.01205419659474155
biotech,2018-03-08,2018-03-13,4,0.028991278815576192,0.013951345195280228
cybersecurity,2018-03-08,2018-03-08,1,0.030931513378993192,0.030931513378993192
medtech_devices,2018-03-08,2018-03-08,1,0.005552958733647552,0.005552958733647552
creative_software,2018-03-09,2018-03-09,1,0.012935627474128686,0.012935627474128686
diagnostics_tools,2018-03-09,2018-03-09,1,0.02336694000466883,0.02336694000466883
memory,2018-03-12,2018-03-12,1,0.027521274045665643,0.027521274045665643
semicap_equipment,2018-03-12,2018-03-12,1,0.00646800819432732,0.00646800819432732
semis,2018-03-12,2018-03-12,1,0.0052087713587886265,0.0052087713587886265
airlines_travel,2018-03-13,2018-03-13,1,0.002717873978844443,0.002717873978844443
transport_logistics,2018-03-13,2018-03-19,5,0.009809035538916943,-0.0008707648109988364
memory_storage,2018-03-14,2018-03-14,1,0.006705228076387436,0.006705228076387436
solar,2018-03-14,2018-03-14,1,0.034371338591838774,0.034371338591838774
utilities_yield,2018-03-14,2018-03-22,7,0.010593419272368034,0.0008466580531502398
electronics_components,2018-03-15,2018-03-15,1,-0.0026920664554973975,-0.0026920664554973975
power_grid_electrification,2018-03-16,2018-03-16,1,0.01031320116864955,0.01031320116864955
real_estate_reits,2018-03-16,2018-03-16,1,0.005924439492505124,0.005924439492505124
renewables_storage,2018-03-19,2018-03-19,1,0.0022988599201042236,0.0022988599201042236
fintech,2018-03-20,2018-03-20,1,0.016055852986753827,0.016055852986753827
oil_exploration,2018-03-20,2018-03-27,6,0.03855365622846861,0.009127980004282867
solar,2018-03-20,2018-03-20,1,0.0284071409354813,0.0284071409354813
copper_metals,2018-03-21,2018-03-21,1,0.03125935911160817,0.03125935911160817
energy,2018-03-21,2018-03-27,5,0.023924973564945815,0.0013239049608219362
oil_gas,2018-03-21,2018-03-21,1,0.031131656440844268,0.031131656440844268
power_grid_electrification,2018-03-22,2018-03-22,1,-0.015558243215342668,-0.015558243215342668
gold,2018-03-23,2018-03-23,1,0.02804631571983521,0.02804631571983521
gold_silver_miners,2018-03-23,2018-03-23,1,0.02656310017811435,0.02656310017811435
construction_infrastructure,2018-03-26,2018-03-26,1,0.025128872207947812,0.025128872207947812
defense,2018-03-26,2018-03-26,1,0.027950586276959993,0.027950586276959993
oil_gas,2018-03-27,2018-03-27,1,-0.016327425689889166,-0.016327425689889166
real_estate_reits,2018-03-28,2018-03-28,1,0.01606275131120332,0.01606275131120332
retail_consumer,2018-03-28,2018-04-02,3,0.011012909304075705,0.00021830738655474283
utilities_yield,2018-03-28,2018-03-28,1,0.0004901616838694377,0.0004901616838694377
medtech,2018-03-29,2018-03-29,1,0.016408711508437146,0.016408711508437146
medtech_devices,2018-03-29,2018-04-02,2,0.022052742413431383,0.0016842134153071796
managed_care_insurance,2018-04-02,2018-04-02,1,0.0011721216924110989,0.0011721216924110989
agriculture_food_inputs,2018-04-03,2018-04-03,1,0.017673601354231506,0.017673601354231506
power_grid_electrification,2018-04-03,2018-04-03,1,0.009754310472832812,0.009754310472832812
transport_logistics,2018-04-03,2018-04-03,1,0.024482284081365612,0.024482284081365612
apparel_beauty_lifestyle,2018-04-04,2018-04-06,3,0.01982847598638681,0.006031134549791653
healthcare,2018-04-04,2018-04-04,1,0.012796292060309153,0.012796292060309153
managed_care,2018-04-04,2018-04-04,1,0.012186496435163705,0.012186496435163705
construction_infrastructure,2018-04-05,2018-04-05,1,0.010548033106998554,0.010548033106998554
oil_integrated,2018-04-05,2018-04-05,1,0.02075741993582018,0.02075741993582018
nuclear_uranium,2018-04-06,2018-04-06,1,-0.021070421941070765,-0.021070421941070765
restaurants_food,2018-04-06,2018-04-06,1,-0.008767429085829144,-0.008767429085829144
diagnostics_tools,2018-04-09,2018-04-09,1,0.021190064306226355,0.021190064306226355
nuclear,2018-04-09,2018-04-09,1,0.027942713646953332,0.027942713646953332
uranium,2018-04-09,2018-04-09,1,0.019739498787843923,0.019739498787843923
medtech_devices,2018-04-10,2018-04-10,1,0.030612451208438838,0.030612451208438838
oil_integrated,2018-04-10,2018-04-10,1,0.026546922030066405,0.026546922030066405
oil_services,2018-04-10,2018-04-13,4,0.06115213133725787,0.02708851117995836
gold_silver_miners,2018-04-11,2018-04-11,1,0.025585672125400364,0.025585672125400364
oil_gas,2018-04-11,2018-04-11,1,0.007392656914928232,0.007392656914928232
drones_autonomy,2018-04-12,2018-04-12,1,0.015171228517460823,0.015171228517460823
semicap_equipment,2018-04-12,2018-04-12,1,0.019613871029252886,0.019613871029252886
energy,2018-04-13,2018-04-13,1,0.0057064110694489715,0.0057064110694489715
oil_exploration,2018-04-13,2018-04-13,1,0.020089368729068222,0.020089368729068222
datacenter_infra,2018-04-16,2018-04-16,1,0.010272522973996369,0.010272522973996369
medtech_devices,2018-04-16,2018-04-16,1,0.014146810843331137,0.014146810843331137
storage,2018-04-16,2018-04-17,2,0.019987254632602536,0.01694794927724251
diagnostics_tools,2018-04-17,2018-04-18,2,0.018486761185901455,0.012666889652744413
workflow_software,2018-04-17,2018-04-17,1,0.03369412243765724,0.03369412243765724
oil_services,2018-04-18,2018-04-18,1,0.024475662347383166,0.024475662347383166
transport_logistics,2018-04-18,2018-04-18,1,0.01563910074113095,0.01563910074113095
energy,2018-04-19,2018-04-23,3,0.0035786185465311146,0.0007931424782522256
oil_exploration,2018-04-19,2018-04-19,1,-0.002053401518491871,-0.002053401518491871
silver,2018-04-19,2018-04-19,1,0.010450678471346397,0.010450678471346397
aerospace,2018-04-20,2018-04-20,1,0.0026916253354292985,0.0026916253354292985
nuclear,2018-04-20,2018-04-20,1,0.009483098528347344,0.009483098528347344
uranium,2018-04-20,2018-04-20,1,0.002098275840378768,0.002098275840378768
airlines_travel,2018-04-23,2018-04-23,1,0.005907611825701816,0.005907611825701816
regional_banks,2018-04-23,2018-04-23,1,0.007823577111639566,0.007823577111639566
networking_optical,2018-04-24,2018-04-24,1,-4.2325367313906964e-05,-4.2325367313906964e-05
oil_integrated,2018-04-24,2018-04-24,1,-0.003361372821053643,-0.003361372821053643
utilities_yield,2018-04-24,2018-04-30,5,0.009983197241948369,0.0034601853053342763
medtech_devices,2018-04-25,2018-04-25,1,0.00278259590640813,0.00278259590640813
pharma,2018-04-25,2018-04-25,1,0.002615149954587048,0.002615149954587048
consumer,2018-04-26,2018-04-26,1,0.068780126430257,0.068780126430257
pharma_largecap,2018-04-26,2018-04-26,1,0.014060535216794652,0.014060535216794652
restaurants,2018-04-26,2018-04-26,1,0.061666015866742425,0.061666015866742425
real_estate_reits,2018-04-27,2018-05-02,4,0.012317374652006602,0.0033706639688559485
restaurants_food,2018-04-27,2018-04-27,1,0.01167190342990887,0.01167190342990887
apparel_beauty_lifestyle,2018-04-30,2018-04-30,1,-0.006523475919967554,-0.006523475919967554
homebuilders_housing,2018-05-01,2018-05-01,1,0.010343057948922785,0.010343057948922785
natural_gas,2018-05-01,2018-05-01,1,0.0067208637750362865,0.0067208637750362865
nuclear_uranium,2018-05-02,2018-05-02,1,0.031515578186320545,0.031515578186320545
uranium,2018-05-02,2018-05-02,1,0.04053726856778302,0.04053726856778302
business_apps,2018-05-03,2018-05-03,1,0.01664172291863561,0.01664172291863561
fintech,2018-05-03,2018-05-07,3,0.014576121690207737,0.009602517739048251
workflow_software,2018-05-03,2018-05-03,1,0.03023334031795044,0.03023334031795044
asset_managers,2018-05-04,2018-05-04,1,0.01940115288136877,0.01940115288136877
mega_cap_platforms,2018-05-04,2018-05-07,2,0.017350002641742357,0.015197249320270705
semis,2018-05-04,2018-05-04,1,0.026021801303076426,0.026021801303076426
networking_optical,2018-05-07,2018-05-07,1,0.030840559443531538,0.030840559443531538
ai_infrastructure,2018-05-08,2018-05-08,1,0.01420463224166837,0.01420463224166837
dev_tools,2018-05-08,2018-05-08,1,0.023567816778632233,0.023567816778632233
workflow_software,2018-05-08,2018-05-09,2,0.019115826568637084,0.017602325564413168
business_apps,2018-05-09,2018-05-09,1,0.015512104989833186,0.015512104989833186
storage,2018-05-09,2018-05-09,1,0.018639223685699497,0.018639223685699497
renewables_storage,2018-05-10,2018-05-10,1,0.06474207201852751,0.06474207201852751
semis,2018-05-10,2018-05-10,1,0.016991995703640628,0.016991995703640628
solar,2018-05-10,2018-05-10,1,0.12500441714150917,0.12500441714150917
biotech,2018-05-11,2018-05-14,2,0.027960693900024848,0.02334812883033506
biotech_innovation,2018-05-11,2018-05-11,1,0.03088404188755154,0.03088404188755154
drones_autonomy,2018-05-11,2018-05-11,1,0.015560998880494514,0.015560998880494514
energy,2018-05-14,2018-05-14,1,0.010697225538946871,0.010697225538946871
oil_exploration,2018-05-14,2018-05-17,4,0.022940337873970856,0.011219815563359258
lithium_battery_materials,2018-05-15,2018-05-16,2,0.05092361063722328,0.047365999949531834
memory_storage,2018-05-15,2018-05-15,1,0.00915546232269098,0.00915546232269098
regional_banks,2018-05-15,2018-05-15,1,0.007511715683046173,0.007511715683046173
airlines_travel,2018-05-16,2018-05-16,1,0.013911758201226048,0.013911758201226048
copper_metals,2018-05-16,2018-05-16,1,0.010736823766669939,0.010736823766669939
oil_gas,2018-05-17,2018-05-17,1,0.014807097433149707,0.014807097433149707
oil_services,2018-05-17,2018-05-17,1,0.019949807847618684,0.019949807847618684
apparel_beauty_lifestyle,2018-05-18,2018-05-18,1,-0.0001320558321207324,-0.0001320558321207324
datacenter_infra,2018-05-18,2018-05-18,1,0.0029989508390972867,0.0029989508390972867
rare_earth_critical_minerals,2018-05-18,2018-05-18,1,0.004414470579514089,0.004414470579514089
industrial_automation,2018-05-21,2018-05-21,1,0.012782447414246173,0.012782447414246173
retail_consumer,2018-05-21,2018-05-21,1,0.007927948547864612,0.007927948547864612
transport_logistics,2018-05-21,2018-05-25,5,0.017341270622287224,0.004952575866185691
asset_managers,2018-05-22,2018-05-22,1,0.003996814586266788,0.003996814586266788
asset_managers_alts,2018-05-22,2018-05-22,1,0.0007932539960934664,0.0007932539960934664
silver,2018-05-22,2018-05-24,3,0.012747442840800443,0.005218312008505146
aerospace,2018-05-23,2018-05-23,1,-0.0002453162035705031,-0.0002453162035705031
creative_software,2018-05-23,2018-05-23,1,0.013460264668380462,0.013460264668380462
space_satellites,2018-05-23,2018-05-23,1,0.017211809280139177,0.017211809280139177
business_apps,2018-05-24,2018-05-24,1,0.00813437959575046,0.00813437959575046
gold_silver_miners,2018-05-24,2018-05-24,1,0.014131198198130676,0.014131198198130676
airlines_travel,2018-05-25,2018-05-25,1,0.013958457142846699,0.013958457142846699
semis,2018-05-25,2018-05-25,1,0.010783467725892924,0.010783467725892924
china_internet,2018-05-29,2018-05-29,1,0.012397216922414897,0.012397216922414897
real_estate_reits,2018-05-29,2018-05-29,1,0.004024676758764284,0.004024676758764284
utilities_yield,2018-05-29,2018-05-31,3,0.009600196830063487,0.002639062032123227
retail_consumer,2018-05-30,2018-05-30,1,0.017996731509733837,0.017996731509733837
workflow_software,2018-05-30,2018-05-30,1,0.015370304895658337,0.015370304895658337
consumer_internet_marketplaces,2018-05-31,2018-05-31,1,0.0018001876354293606,0.0018001876354293606
natural_gas,2018-05-31,2018-05-31,1,0.0022962458660879775,0.0022962458660879775
ai_apps_agents,2018-06-01,2018-06-01,1,0.022736747432747118,0.022736747432747118
semicap_equipment,2018-06-01,2018-06-01,1,0.0310399031125239,0.0310399031125239
semis,2018-06-01,2018-06-01,1,0.0258086273806099,0.0258086273806099
business_apps,2018-06-04,2018-06-04,1,0.021735629630478703,0.021735629630478703
cloud,2018-06-04,2018-06-08,5,0.0678799210108549,0.03576780425077407
workflow_software,2018-06-04,2018-06-05,2,0.027108600466163056,0.022303286526893683
ai_apps,2018-06-05,2018-06-06,2,0.04951303778098559,0.032490463381780965
storage,2018-06-05,2018-06-05,1,0.022891589515760775,0.022891589515760775
copper,2018-06-06,2018-06-06,1,0.03251774576329521,0.03251774576329521
diagnostics_tools,2018-06-06,2018-06-08,3,0.0237363702421316,0.006192211852665972
mega_banks,2018-06-07,2018-06-07,1,0.003501483036921834,0.003501483036921834
streaming_entertainment,2018-06-07,2018-06-14,6,0.020325235590689283,0.01051652624859104
homebuilders_housing,2018-06-08,2018-06-08,1,0.022599072323840494,0.022599072323840494
healthcare,2018-06-11,2018-06-15,5,0.016612497725995577,0.010415451145528566
managed_care,2018-06-11,2018-06-15,5,0.018211592721494276,0.00832763003241131
china_internet,2018-06-12,2018-06-12,1,0.01426814981573278,0.01426814981573278
cybersecurity,2018-06-12,2018-06-12,1,0.014260373902742731,0.014260373902742731
robotics,2018-06-12,2018-06-12,1,0.011504405064817758,0.011504405064817758
consumer_internet_marketplaces,2018-06-14,2018-06-18,3,0.04479243163546482,0.0175039787582234
digital_ads_media,2018-06-14,2018-06-14,1,0.01872207736137551,0.01872207736137551
managed_care_insurance,2018-06-15,2018-06-15,1,0.0034655421198754865,0.0034655421198754865
creative_software,2018-06-18,2018-06-18,1,0.01832162216153782,0.01832162216153782
restaurants_food,2018-06-18,2018-06-21,4,0.014376691711536788,0.0027491233952783426
digital_ads_media,2018-06-19,2018-06-21,3,0.026043222317727287,0.00503048436258453
streaming_entertainment,2018-06-19,2018-06-20,2,0.017224897366404812,0.009170803110592412
utilities_yield,2018-06-19,2018-06-25,5,0.008246431543095437,0.002457491465638653
real_estate_reits,2018-06-20,2018-06-20,1,0.010273555217959307,0.010273555217959307
energy,2018-06-22,2018-06-22,1,0.018155753395224933,0.018155753395224933
oil_gas,2018-06-22,2018-06-22,1,0.021804551911710445,0.021804551911710445
oil_services,2018-06-22,2018-06-22,1,0.030291482755387022,0.030291482755387022
consumer_staples,2018-06-25,2018-06-25,1,0.0015932409315860079,0.0015932409315860079
obesity_glp1_health,2018-06-25,2018-06-25,1,0.0005147207158034406,0.0005147207158034406
datacenter_reits_towers,2018-06-26,2018-06-28,3,0.008898668276507574,0.0019733287826408864
natural_gas,2018-06-26,2018-06-26,1,0.020130789782101095,0.020130789782101095
real_estate_reits,2018-06-26,2018-06-28,3,0.011854133039010973,0.004473934151521277
oil_exploration,2018-06-27,2018-06-29,3,0.026298174980444067,0.012798866935712722
oil_gas,2018-06-27,2018-06-27,1,0.00986435957204708,0.00986435957204708
oil_services,2018-06-27,2018-06-27,1,0.02340583097195533,0.02340583097195533
energy,2018-06-28,2018-06-28,1,0.0037764490960178294,0.0037764490960178294
datacenter_infra,2018-06-29,2018-06-29,1,0.006855721126694218,0.006855721126694218
gold,2018-06-29,2018-07-03,3,0.022705056650146105,0.009334680230216467
cybersecurity,2018-07-02,2018-07-02,1,0.02196010537721982,0.02196010537721982
networking_optical,2018-07-02,2018-07-02,1,0.013665449370285004,0.013665449370285004
storage,2018-07-02,2018-07-02,1,0.022044473611065905,0.022044473611065905
gold_silver_miners,2018-07-03,2018-07-03,1,0.030787988253636836,0.030787988253636836
oil_integrated,2018-07-03,2018-07-03,1,0.007923252560880814,0.007923252560880814
pharma,2018-07-05,2018-07-05,1,0.013527419793902151,0.013527419793902151
pharma_largecap,2018-07-05,2018-07-10,4,0.026752912981066693,0.011635768108333715
workflow_software,2018-07-05,2018-07-05,1,0.02078060390068215,0.02078060390068215
biotech,2018-07-06,2018-07-06,1,0.04346430689426408,0.04346430689426408
business_apps,2018-07-06,2018-07-06,1,0.01257219535028875,0.01257219535028875
healthcare,2018-07-09,2018-07-13,5,0.015879517155288767,0.006969125013689512
managed_care,2018-07-09,2018-07-09,1,0.01551531650313111,0.01551531650313111
regional_banks,2018-07-09,2018-07-09,1,0.027245836262263973,0.027245836262263973
obesity_glp1_health,2018-07-10,2018-07-10,1,0.009655547018064925,0.009655547018064925
pharma,2018-07-10,2018-07-10,1,0.007743256428370249,0.007743256428370249
fintech,2018-07-11,2018-07-11,1,0.0064249384886034345,0.0064249384886034345
fintech_payments,2018-07-11,2018-07-11,1,0.004902510538036508,0.004902510538036508
mega_cap_platforms,2018-07-11,2018-07-11,1,-0.0018322391515453091,-0.0018322391515453091
biotech,2018-07-12,2018-07-12,1,0.01702185538176826,0.01702185538176826
defense,2018-07-12,2018-07-18,5,0.019696865415787173,0.010783846483902607
dev_tools,2018-07-12,2018-07-12,1,0.045032192437653884,0.045032192437653884
defense_aerospace,2018-07-13,2018-07-18,4,0.009211541088917752,0.006609773525508959
aerospace,2018-07-16,2018-07-16,1,0.014316164294371811,0.014316164294371811
ai_apps_agents,2018-07-17,2018-07-17,1,0.011271958802446847,0.011271958802446847
cybersecurity,2018-07-17,2018-07-17,1,0.013082582984580822,0.013082582984580822
fintech,2018-07-17,2018-07-17,1,0.014172129458840515,0.014172129458840515
airlines_travel,2018-07-18,2018-07-18,1,0.025116600986469062,0.025116600986469062
diagnostics_tools,2018-07-19,2018-07-19,1,0.01934095579064245,0.01934095579064245
drones_autonomy,2018-07-19,2018-07-19,1,0.010921533319539956,0.010921533319539956
natural_gas,2018-07-19,2018-07-19,1,0.016861085348628495,0.016861085348628495
banks_brokers_exchanges,2018-07-20,2018-07-23,2,0.01077187743769005,0.0069848258583952135
mega_banks,2018-07-20,2018-07-27,6,0.01580504370280646,0.006537128630156035
regional_banks,2018-07-20,2018-07-23,2,0.01765452653560346,0.010441202116427373
copper_metals,2018-07-24,2018-07-27,4,0.013587352835131794,0.00393489299588987
diagnostics_tools,2018-07-24,2018-07-24,1,0.0027299977953440286,0.0027299977953440286
industrial_automation,2018-07-24,2018-07-31,6,0.024961118635097167,0.009714837998672362
ai_apps_agents,2018-07-25,2018-07-25,1,0.017039253139426957,0.017039253139426957
energy,2018-07-25,2018-07-25,1,0.012815816868979068,0.012815816868979068
natural_gas,2018-07-25,2018-07-25,1,0.013236433953638525,0.013236433953638525
nuclear,2018-07-26,2018-07-26,1,0.07674659686003685,0.07674659686003685
uranium,2018-07-26,2018-07-26,1,0.08195549611179827,0.08195549611179827
oil_exploration,2018-07-30,2018-07-30,1,0.01083684330705378,0.01083684330705378
pharma,2018-07-30,2018-07-30,1,0.0052199184430267945,0.0052199184430267945
pharma_largecap,2018-07-30,2018-07-30,1,0.004689012543083448,0.004689012543083448
datacenter_infra,2018-07-31,2018-07-31,1,0.028004190608483664,0.028004190608483664
power_grid_electrification,2018-07-31,2018-08-03,4,0.019651123381933526,0.00791682541258167
managed_care,2018-08-01,2018-08-01,1,0.029777208348649435,0.029777208348649435
managed_care_insurance,2018-08-01,2018-08-02,2,0.03671871224836071,0.030133859847929816
real_estate_reits,2018-08-01,2018-08-03,3,0.01145433442109547,0.003623331769191896
advanced_packaging,2018-08-02,2018-08-02,1,0.018811541590230893,0.018811541590230893
healthcare,2018-08-02,2018-08-02,1,0.024100737533725262,0.024100737533725262
utilities_yield,2018-08-03,2018-08-03,1,0.013023077708061414,0.013023077708061414
ai_apps,2018-08-06,2018-08-06,1,0.02513752238849798,0.02513752238849798
diagnostics_tools,2018-08-06,2018-08-06,1,0.006470973934293999,0.006470973934293999
workflow_software,2018-08-06,2018-08-06,1,0.030099161207375415,0.030099161207375415
electronics_components,2018-08-07,2018-08-07,1,0.020104215088112547,0.020104215088112547
healthcare,2018-08-07,2018-08-16,8,0.019056820014228433,0.006449461123180978
robotics,2018-08-07,2018-08-07,1,0.05305369295531546,0.05305369295531546
mega_cap_platforms,2018-08-08,2018-08-08,1,0.0008685233621918191,0.0008685233621918191
retail_consumer,2018-08-08,2018-08-08,1,0.006449936942274364,0.006449936942274364
apparel_beauty_lifestyle,2018-08-09,2018-08-10,2,-0.0007422846532464875,-0.004593639232890898
cybersecurity,2018-08-09,2018-08-09,1,0.010359342005844718,0.010359342005844718
rare_earth_critical_minerals,2018-08-09,2018-08-09,1,0.002175330338800204,0.002175330338800204
energy,2018-08-10,2018-08-10,1,0.0005675628167687586,0.0005675628167687586
managed_care,2018-08-13,2018-08-16,4,0.017794851226765163,0.0076847644478331345
retail_consumer,2018-08-13,2018-08-23,9,0.023640502248926682,0.009619690024451726
restaurants_food,2018-08-14,2018-08-14,1,0.014992393952656792,0.014992393952656792
consumer,2018-08-15,2018-08-15,1,0.01258498228733429,0.01258498228733429
real_estate_reits,2018-08-15,2018-08-17,3,0.010770180283617791,0.00953358462118188
restaurants,2018-08-15,2018-08-15,1,0.010146721363345315,0.010146721363345315
pharma,2018-08-16,2018-08-16,1,0.01096726937607373,0.01096726937607373
consumer_staples,2018-08-17,2018-08-17,1,0.0082339211128922,0.0082339211128922
apparel_beauty_lifestyle,2018-08-20,2018-08-20,1,0.02209133612316324,0.02209133612316324
transport_logistics,2018-08-20,2018-08-20,1,0.021554612020940177,0.021554612020940177
datacenter_infra,2018-08-21,2018-08-21,1,0.011054905168577893,0.011054905168577893
homebuilders_housing,2018-08-21,2018-08-21,1,0.0366333503388593,0.0366333503388593
insurance,2018-08-21,2018-08-21,1,0.0075468993524040835,0.0075468993524040835
business_apps,2018-08-22,2018-08-29,6,0.05295393235110696,0.013544085248098576
medtech_devices,2018-08-22,2018-08-22,1,0.015025384899291243,0.015025384899291243
oil_services,2018-08-22,2018-08-22,1,0.018364187699957447,0.018364187699957447
workflow_software,2018-08-23,2018-08-28,4,0.03502473203534109,0.016447353055977068
gold_silver_miners,2018-08-24,2018-08-24,1,0.042654035460709214,0.042654035460709214
biotech,2018-08-27,2018-08-30,4,0.030737099647278908,0.017703571716193047
cloud,2018-08-27,2018-08-27,1,0.029073065174951267,0.029073065174951267
dev_tools,2018-08-27,2018-08-29,3,0.009787754081583944,0.007201907935627185
diagnostics_tools,2018-08-28,2018-08-28,1,0.009092098215335933,0.009092098215335933
ai_infrastructure,2018-08-29,2018-08-29,1,0.02000515626194561,0.02000515626194561
mega_cap_platforms,2018-08-30,2018-08-30,1,-0.0011104966048507284,-0.0011104966048507284
semicap_equipment,2018-08-30,2018-08-30,1,0.001509871172560088,0.001509871172560088
fintech,2018-08-31,2018-09-04,2,0.009232474769123986,0.007341890346315827
fintech_payments,2018-08-31,2018-08-31,1,0.015235878785535516,0.015235878785535516
real_estate_reits,2018-08-31,2018-08-31,1,0.005721031564834578,0.005721031564834578
dev_tools,2018-09-04,2018-09-04,1,0.011096134002843677,0.011096134002843677
payments,2018-09-04,2018-09-04,1,0.008922353326783677,0.008922353326783677
power_grid_electrification,2018-09-05,2018-09-05,1,0.009553843269481752,0.009553843269481752
