,pivot_up,pivot_down,super_pivot_up,super_pivot_down,atr_swing_label,long_swing_label,short_swing_label,atr_entry_price,atr_exit_price,atr_holding_bars,atr_realized_return,cont_strength_long,cont_strength_short,leg_state,leg_up_label,leg_down_label,mfe_up_atr,mfe_down_atr,mae_up_atr,mae_down_atr,bars_to_exhaustion,bars_to_exhaustion_censored,bars_to_exhaustion_long,bars_to_exhaustion_short,bars_to_exhaustion_long_censored,bars_to_exhaustion_short_censored,exhaustion_progress_long,exhaustion_progress_short
6376,0,0,0,0,0.0,0,0,694.5,693.4952527143467,2.0,-0.0014467203537124051,0.09999999999999998,0.050000000000000044,2,1,0,1.693155553501063,3.2680589731070384,1.693155553501063,0.38700698365741726,2.0,0,2.0,1.0,0,0,0.9,0.95
6377,0,1,0,0,1.0,1,0,693.36,694.2612717881124,1.0,0.0012998612381913688,0.09999999999999998,0.050000000000000044,2,1,0,1.5810990855317337,3.539442865155423,1.5810990855317337,-0.011095432179160324,2.0,0,2.0,1.0,0,0,0.9,0.95
6378,1,0,0,0,-1.0,0,1,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.09999999999999998,0.050000000000000044,2,1,0,0.8580498545348105,4.2187451181296725,0.8580498545348105,0.15950926783017472,2.0,0,2.0,1.0,0,0,0.9,0.95
6379,0,0,0,0,0.0,0,0,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.30000000000000004,0.5,2,1,0,0.8421492701887322,4.518566429013329,0.8421492701887322,0.232317040052146,6.0,0,6.0,1.0,0,0,0.7,0.95
6380,0,0,0,0,0.0,0,0,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.25,0.44999999999999996,2,1,0,0.8756338800223112,4.698228680396284,0.8756338800223112,-0.04831083475981378,5.0,0,5.0,1.0,0,0,0.75,0.95
6381,0,0,0,0,0.0,0,0,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.19999999999999996,0.4,2,1,0,0.6280797302847142,5.22765351267273,0.6280797302847142,0.11419631459711585,4.0,0,4.0,1.0,0,0,0.8,0.95
6382,0,0,0,0,0.0,0,0,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.15000000000000002,0.35,2,1,0,0.6512868005880453,5.546009250368141,0.6512868005880453,0.06714296913272522,3.0,0,3.0,1.0,0,0,0.85,0.95
6383,0,0,0,0,0.0,0,0,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.09999999999999998,0.30000000000000004,2,1,0,0.5591255598286241,5.812144708342435,0.5591255598286241,0.1794724019203049,2.0,0,2.0,1.0,0,0,0.9,0.95
6384,0,0,0,0,0.0,0,0,694.88,693.9709619110386,9.0,-0.0013081943486090708,0.050000000000000044,0.25,2,1,0,0.6923986360830313,5.89609560210894,0.6923986360830313,0.04996691188223376,1.0,0,1.0,1.0,0,0,0.95,0.95
6385,1,0,0,0,-1.0,0,1,695.295,694.6074267124841,2.0,-0.0009888943362398317,0.050000000000000044,0.25,1,0,1,0.2472463708040077,6.3120544075820115,0.13816708956692603,6.3120544075820115,1.0,0,1.0,1.0,0,0,0.95,0.95
6386,0,0,0,0,0.0,0,0,695.295,694.6074267124841,2.0,-0.0009888943362398317,0.6,0.15000000000000002,1,0,1,0.8364047079964186,6.183420519831419,0.13442218521360097,6.183420519831419,3.0,0,1.0,3.0,0,0,0.95,0.85
6387,0,0,0,0,0.0,0,0,695.295,694.6074267124841,2.0,-0.0009888943362398317,0.55,0.09999999999999998,1,0,1,1.9837343267357892,4.797030281015702,0.13705800802905754,4.797030281015702,2.0,0,1.0,2.0,0,0,0.95,0.9
6388,0,0,0,0,0.0,0,0,695.295,694.6074267124841,2.0,-0.0009888943362398317,0.5,0.050000000000000044,1,0,1,2.393736489042123,4.848073901857408,-1.0302157041446087,4.848073901857408,1.0,0,1.0,1.0,0,0,0.95,0.95
